target_user_id,gstat_user_len_mean,gstat_user_sr_max_share,gstat_question_ratio,gstat_caps_ratio,gstat_readability_fk,gstat_link_ratio,gstat_negation_ratio,gstat_subjectivity_ratio,gstat_emoticon_ratio,gstat_contraction_ratio,gstat_avg_word_len,gstat_long_word_ratio,gstat_stopword_ratio,gstat_rep_bigram_ratio,gstat_hour_entropy,gstat_nocturnal_ratio,gstat_circadian_mean,gstat_reply_delay_std
11579,-0.0951995,-0.968105,-1.18394,-0.412598,0.0151357,0.0880989,-0.521626,-0.379743,0.119255,-0.326126,-0.189908,-0.0383436,0.48738,-0.250699,1.30518,-0.498662,-0.164165,1.46197
11580,2.54809,0.869393,-0.288835,-0.797113,0.80738,0.164579,-1.10609,-0.520201,-0.148143,-0.438477,-0.235581,-0.252573,0.0174578,1.89091,0.0394557,0.536959,1.08868,-0.668387
11584,0.460329,0.0234832,-0.851452,0.11355,0.725575,0.587673,-0.138709,0.553868,0.069226,0.0756402,-0.528109,-0.384943,0.543446,0.530416,0.444618,-0.396306,0.600806,-0.576679
11585,-0.625937,-0.494847,0.367644,0.393198,-0.845612,-0.268751,0.314402,-0.720098,1.48558,0.937848,-1.04474,-0.612574,-0.14978,-0.426068,0.78663,0.49076,1.13506,-0.473565
11586,-0.404515,-0.269487,0.145986,-0.281061,-0.912222,-0.911065,2.07115,0.00907256,-0.353437,1.59347,-0.257288,-0.212865,-1.59336,-0.288526,0.559643,0.183699,0.73679,1.04045
11587,-0.317749,-0.675135,-0.408136,-0.188822,-0.195902,-0.268751,-0.942162,2.05234,-0.0998392,0.772859,-1.1246,-0.969291,-0.612536,0.245442,-1.7377,-0.635137,0.765601,1.73185
11588,0.0143849,1.57847,-1.95972,-0.00246301,2.02264,-0.268751,0.769615,0.211999,-0.317209,-0.710346,0.0343999,-0.0606405,0.812068,0.52632,-1.07115,-1.18102,0.245846,0.349949
11591,4.92897,1.58692,0.167304,-0.807028,1.43333,0.0977058,0.764571,-0.763258,-0.406917,0.539855,2.29093,2.23956,0.160828,2.42768,1.05431,-0.20866,1.12709,0.572155
11595,-0.423671,0.158697,-0.518965,-0.646542,0.344505,-0.340121,0.275522,-0.129114,-0.418993,0.513725,0.344531,0.322078,0.166681,-0.342554,-0.289232,1.58254,-1.68277,-0.9299
11598,0.0955168,-0.269487,-0.962281,-0.346196,1.30073,-0.197381,-0.458577,0.00566528,-0.418993,0.103374,0.53907,0.930938,0.704073,0.120945,0.0616022,-0.293957,0.647753,-0.846871
11602,-0.543397,-0.968105,0.70013,-0.135701,0.339665,-0.48286,-2.12033,-0.941954,0.474637,-1.37643,-0.462804,-0.15212,0.0936599,-0.792085,1.26395,0.558998,-1.23489,0.987502
11603,-1.05695,-0.156804,1.8084,-0.0525448,-0.800066,-0.839695,-0.0416136,0.177925,-0.16712,-0.439892,-0.0346688,-0.549843,-0.768521,-1.33784,0.240552,-0.498662,0.716406,-0.163919
11604,-0.2107,-0.83289,-0.851452,0.525277,-0.0141588,0.016729,-0.799461,-0.171516,-0.192998,-0.737514,0.270397,0.525578,0.0126136,-0.162627,1.54493,-0.396306,1.13304,2.27403
11605,-0.540615,-0.2628,-0.177471,-0.501978,-0.375719,-0.911065,1.03106,-0.593648,-0.344811,0.625321,-0.440386,-0.437823,-0.263878,-0.761325,0.18218,-0.080102,0.437111,2.76825
11606,-1.13048,1.26297,0.70013,1.12239,-2.51087,0.659043,-1.95347,0.367222,6.82493,-2.78125,-2.12539,-2.88872,-2.27109,-0.640242,-0.430518,1.61666,1.13858,0.0217624
11607,-0.945676,0.451667,-0.0756723,0.119666,-1.17332,-0.696955,-0.799461,2.7675,-0.308583,0.590324,-0.608426,-0.182856,-1.26711,-0.983378,-1.77983,-0.430425,-0.887342,0.567384
11608,0.289895,-1.216,0.0351567,-0.0583708,0.484571,0.159469,0.728003,-0.329011,-0.289606,-0.0501063,0.349434,0.351171,0.8482,0.43358,-0.0672661,-1.79515,0.17357,-0.277852
11609,1.87845,0.474204,-1.5164,-0.819657,0.735549,0.0880989,0.282247,-0.687161,-0.418993,0.288173,0.101504,0.261371,0.444032,0.934481,-0.152233,-1.21514,0.379486,-0.89405
11610,-0.110975,-0.472311,-0.851452,0.104033,0.274726,-0.48286,2.12895,0.137416,-0.0411839,0.321662,0.0441058,-0.147615,-0.578473,-0.386415,1.12286,-0.498662,1.02435,-0.396937
11611,0.640904,0.158697,3.24913,-0.399462,-0.189289,-0.839695,1.30406,-0.714419,1.30789,0.762954,0.148473,0.03649,0.389177,0.596106,-0.437575,-0.464543,0.907345,1.57696
11613,-0.196896,-0.990641,0.810959,0.0337594,0.158073,0.944523,-0.644781,-0.521715,0.710983,0.169879,0.0636276,0.0314117,-0.44232,0.0568976,0.370351,-1.07867,0.396419,-0.336273
11614,0.884018,2.36723,0.0351567,-0.335666,0.692025,-0.911065,-0.884577,-0.665581,-0.418993,-0.602712,0.321792,0.421461,0.434948,0.742634,-1.61771,-1.96574,0.038259,-0.654381
11615,-0.637206,-0.179341,0.810959,0.128966,-0.282721,-0.625585,-0.444706,-0.339612,-0.336185,-2.02026,-1.07277,-0.918206,-0.634437,0.00567459,0.718964,0.866059,-1.65172,-0.431665
11616,-0.583356,-1.10063,1.49288,1.60062,0.0371883,-0.337378,-0.144594,0.765881,-0.272355,0.142617,0.683278,0.706896,-0.6358,-0.679933,0.129231,0.879772,-1.51667,-0.0132111
11618,1.37879,1.68457,-1.73648,-1.08573,1.33725,-0.480807,-0.182633,0.234714,0.233116,-0.139157,-0.899203,-0.841846,0.326249,1.62795,-0.744157,1.49683,-1.50552,-0.2005
11620,0.831056,0.000946531,-0.186501,-1.04162,0.263907,-0.197381,1.42028,-0.488399,-0.418993,-0.227925,0.189774,0.0409185,1.09638,0.80753,-0.138228,0.217817,-1.55194,1.06905
11621,-0.43663,-0.337096,0.478473,-0.315764,0.155608,-0.554215,-0.084487,-0.436153,-0.351712,0.501084,0.0131917,-0.145744,-0.225728,-0.48279,-0.0915934,0.115461,0.915033,-0.878154
11623,0.614423,-0.292023,1.8084,-0.622117,-0.600808,-0.268751,1.38602,-0.891222,-0.382764,1.76478,0.0910162,0.202077,0.141499,0.506078,-1.16654,1.20724,1.05991,-0.108914
11626,0.346519,1.06014,0.478473,0.494953,-0.869756,-0.340121,0.373248,0.207077,-0.293056,0.197708,0.485152,0.0871549,-0.199234,0.342518,0.0242092,0.0813422,0.697282,-0.127612
11628,1.22911,-0.134268,0.256815,-0.742834,-0.0391597,-0.340121,-0.905173,0.453162,0.39528,-1.76481,-0.356629,-0.603296,0.101129,1.31718,-1.55768,-1.21514,-0.698042,-0.31652
11629,-0.207038,0.609418,-0.0756723,-0.0398796,0.366888,-0.48286,-0.262075,-0.169245,0.219314,-0.342068,-0.524971,-0.341304,-0.0938148,0.145652,-1.16734,-1.48808,0.623313,0.54762
11630,0.558082,0.0685561,0.810959,-0.715441,-0.127008,0.230824,1.26938,-0.463412,-0.381039,0.289872,0.482479,0.559062,0.806213,1.03278,0.255439,1.139,1.04841,-0.57697
11632,0.0467261,-0.443953,-0.288835,-0.369717,-0.0640566,0.164579,-0.171284,-0.938168,-0.418993,-1.58567,-0.501304,-0.692447,0.664712,0.46207,0.183876,0.605518,0.935294,-0.572992
11633,-1.16682,-0.923032,0.0351567,-0.0610124,-2.15577,-0.768325,-2.49337,1.36709,2.90538,-1.84867,-2.01506,-2.45454,-2.29072,-1.24529,0.272153,-1.62456,-0.419574,-0.458545
11634,-1.04963,-0.968105,0.478473,0.508342,-1.36993,0.373564,1.35429,1.2872,-0.296507,0.569099,-0.23106,-0.529951,-1.18803,-1.32354,0.0569524,0.388404,-1.68863,1.92551
11636,3.49491,-1.10063,0.602032,-0.815062,1.87815,0.523138,0.768354,-0.705712,-0.201623,0.17903,0.98264,0.865802,1.12888,1.7926,0.912036,0.365555,0.740831,-0.410194
11637,1.05242,-0.693033,1.27017,-1.04528,1.19246,-0.83935,0.693116,-0.719341,-0.418993,0.394864,1.579,1.53457,0.133981,0.642901,1.74784,-0.251512,0.705493,1.42827
11639,-1.16034,0.203771,0.478473,-0.319527,-1.58614,0.016729,-0.667269,0.282796,0.198613,-1.29295,-1.52902,-2.2161,-0.383429,-1.23322,-0.458035,0.0131048,0.733097,-0.602525
11644,-0.300001,0.631955,-0.740623,-0.936828,-1.65901,0.230824,0.689122,0.351321,0.528117,1.54385,-1.68023,-1.86175,-0.87071,1.57217,-1.47549,2.16254,-1.55656,0.809313
11645,0.794153,-0.404701,-1.18394,-0.662826,1.27134,-0.411491,-0.412341,-0.17871,-0.418993,-0.10614,1.27447,1.2528,0.933382,0.187816,0.578378,0.251936,-1.42177,-0.303174
11646,-0.740593,-0.0666629,1.47591,0.635646,-0.560425,0.230824,-0.637005,-0.655359,0.89385,0.606832,0.542953,0.775392,-0.149829,-1.25162,0.0703376,0.388404,0.812286,-0.588327
11647,0.558082,1.57847,-0.851452,1.8992,0.0558981,0.801783,-0.218991,-0.553138,-0.341361,0.0339448,-0.443652,-0.127189,0.737027,0.80253,1.73435,-0.0551255,0.277473,-0.153062
11650,0.501458,1.62354,-1.29477,-0.358572,0.308359,-0.268751,0.196921,-0.709119,-0.346536,-0.238207,2.49778,2.29401,0.19272,0.0153066,-1.43399,-1.45397,0.323699,-0.358531
11653,-0.724254,-0.877959,1.8084,-0.189076,-1.01586,-0.696955,-0.867554,0.460734,-0.244752,-0.662991,-0.740506,-0.753917,-0.613797,-0.595699,0.0214017,0.0472235,-1.08753,-0.932827
11654,1.36461,-0.900495,-0.629794,-0.268649,0.252268,2.72873,-1.38476,-0.230956,-0.336185,0.785877,0.593524,0.468041,0.867225,0.519013,0.622553,-0.123363,-1.44793,0.839184
11656,0.936134,0.519277,-0.518965,-0.394722,0.0420283,0.0880989,-1.72607,-0.470984,0.122706,-0.497436,-0.671367,-0.983723,1.31948,1.12696,0.494962,0.115461,0.863072,-0.88576
11663,-0.672137,1.8489,-0.962281,0.109642,0.274865,0.516303,-0.00756729,-0.990414,-0.418993,0.330057,0.237485,0.553755,0.439743,-0.519971,-0.774882,0.866059,0.996262,-0.586674
11664,-0.551285,-0.404701,0.256815,1.51005,-0.349961,-0.48286,1.12059,0.62883,-0.418993,1.53526,-0.386024,-0.458975,-0.211649,-0.440775,-1.3527,-0.90808,0.830365,0.955561
11665,-0.889914,-0.802119,-0.727845,1.56893,-1.66152,-0.694902,0.761419,1.1157,1.56839,1.88901,-1.16482,-1.04485,-1.68757,-0.641035,-1.46901,1.34141,1.13896,1.12014
11667,0.0775792,-0.896832,1.04744,-0.786836,1.09142,-0.911065,0.174434,-0.0776253,0.245192,0.00988982,0.829459,1.01115,0.435301,-0.168513,0.528051,-0.217229,-1.52214,-0.901143
11669,0.320883,-0.404701,-0.29733,-0.224068,0.608193,-0.554215,0.594759,-0.707983,-0.255103,0.132052,1.40217,1.16956,0.412694,0.371857,1.27316,0.217817,0.777906,1.61328
11671,3.09391,-0.00576889,-0.839722,-0.157087,0.549166,-0.478739,0.281197,-0.714419,-0.418993,-0.19387,0.911818,0.906464,0.31444,1.14404,0.328821,-0.380887,0.525996,-0.526034
11674,0.0324142,-0.675135,0.478473,-0.669267,0.332406,1.15862,0.369254,-0.157508,-0.418993,0.655791,0.495716,0.631109,-0.557378,0.10504,-0.219943,0.0813422,0.863154,-0.35882
11678,4.68431,0.914684,-1.06834,-0.714609,1.46972,-0.767651,1.07771,0.111671,-0.418993,1.0286,0.914607,0.874546,1.14321,2.55096,0.369426,-0.560043,0.570809,-0.0738081
11684,0.628508,0.992535,-0.851452,-0.0393368,-0.357173,0.016729,-2.20881,-0.532316,-0.418993,-0.475267,-1.39094,-1.72629,1.82725,1.57946,-0.327367,0.763703,0.966171,-0.539994
11685,-0.420033,-1.16856,1.27017,0.300633,-1.37356,-0.193964,2.25084,-0.261622,0.0726762,1.34773,-1.47812,-1.59953,-1.01181,0.235293,1.02885,-0.834297,0.431639,-0.595558
11686,0.130227,-0.964764,-0.734269,0.0471845,0.639213,-0.122249,-0.779285,0.0598041,-0.28098,-0.000298179,0.644503,0.931167,1.01352,-0.17427,0.49079,-0.320072,0.513277,1.99708
11687,2.201,-0.224414,-1.84889,-0.593385,1.08369,0.373564,-0.852001,-0.414952,0.0157462,-1.03278,-0.610623,-0.764225,0.822159,1.19589,-0.00552491,0.354285,1.00223,-0.817185
11690,-0.905955,0.203771,0.478473,-0.0577194,-1.28965,-0.126011,-0.0155534,-0.245342,-0.205074,-0.211888,-1.47691,-1.7101,-0.53033,-0.90623,0.438442,0.627235,-1.34952,-0.245487
11693,-0.786874,2.79413,-0.84561,1.0942,-0.800066,-0.193964,-0.728636,1.41593,4.75302,1.55913,-0.0193935,0.578075,-1.34129,-1.00772,0.608752,-0.0458256,0.736013,0.597418
11694,-0.907364,1.48833,-0.186501,-0.0993698,-0.814585,-0.411491,0.0632574,-0.0984479,-0.206799,0.17752,-0.455347,-0.566986,-0.636002,-1.51541,-0.0544539,0.797821,0.934852,-1.03767
11696,-0.991031,0.429131,0.367644,0.335191,-0.823786,-0.268751,0.719386,1.62756,-0.418993,1.49659,-0.417162,-0.266432,-0.783205,-0.930033,-0.93607,1.71901,-1.64878,-0.972934
11697,0.644002,-1.19347,0.589301,-0.496731,0.414067,0.0880989,-0.19188,-0.187417,-0.418993,0.604474,0.503898,0.598808,0.857031,0.772084,0.856568,-0.225719,0.537423,-0.966589
11698,2.15508,-0.472311,-0.851452,-0.535161,0.733248,-0.0546409,-1.01025,0.137794,-0.279255,-0.897126,-0.301592,-0.259177,1.5273,1.86652,0.821455,0.797821,-1.65997,0.0351304
11701,1.83985,-0.877959,-1.07311,-0.707625,1.4195,0.302194,-0.254508,-0.0776253,0.0036701,0.646546,-0.0863267,0.411075,0.399422,1.84441,0.276867,1.00253,-1.42577,0.419144
11703,-0.559736,2.16441,-0.629794,-0.520795,-0.15752,0.516303,-0.407507,1.6976,0.393555,1.12453,-0.137645,-0.172662,-0.482943,-0.222191,0.937674,-0.0892442,-1.3949,-0.422571
11706,-0.312264,0.881589,-0.727845,-0.344894,-0.404945,-0.262576,-0.283511,-0.119271,0.400456,-1.03344,-0.621624,-0.201449,-0.0170082,-0.369955,0.263836,0.342478,0.855813,-0.274185
11707,-0.512026,-0.896832,-0.84561,-0.38535,-0.23383,-0.767651,0.178217,0.149909,0.014021,0.575136,-0.100908,-0.0210857,0.0896729,-0.276588,0.71907,0.365555,-1.37422,-0.163142
11708,-0.767909,0.235365,-0.288835,0.615815,-0.0245166,0.594837,-0.0907918,0.882487,2.34125,-1.08004,-0.498059,0.00938165,-0.132218,-0.284061,-0.996094,1.25686,1.11963,-0.73643
11709,-0.468744,0.519277,-0.962281,0.551874,-0.738361,0.587673,-1.68362,0.0851698,-0.279255,-1.45803,-0.873865,-0.987427,0.0772578,-0.650907,-0.837691,-1.38574,0.326278,0.0520311
11711,-1.02238,-0.489239,-0.177471,0.642014,-0.812165,1.52707,-0.931443,0.638295,-0.0636109,-0.0991597,-0.251229,-0.311828,-1.09371,-1.43614,1.69977,0.228428,1.1359,-0.675413
11712,-0.206756,-0.404701,-0.186501,0.0818872,0.0420283,-0.48286,1.83871,0.255158,-0.418993,0.950112,-1.4285,-1.20643,-0.649526,0.552577,0.499923,0.797821,1.07859,-0.814989
11715,-0.174907,-0.421308,0.490668,0.895933,-0.56932,0.738267,1.37783,0.881352,-0.418993,0.582305,-0.145528,0.171533,-1.16275,-0.192907,0.0253708,1.35971,-1.57525,0.339738
11716,0.99501,-0.0891996,-0.408136,-0.365411,0.898642,0.302194,-1.14434,-0.777644,-0.418993,-1.63029,0.549843,0.293977,0.93197,1.1924,0.21344,0.115461,0.723898,0.510396
11724,1.00204,1.00526,0.267939,-0.873177,1.03606,-0.265678,-0.0903714,0.357757,-0.287881,-2.35118,0.107507,0.13824,0.487583,1.79732,-0.740759,-1.27995,0.423224,0.117961
11729,0.120025,-0.855422,1.14342,0.885946,0.287235,2.51462,0.274682,-0.678832,-0.101564,-1.64076,1.02762,1.02994,0.104257,-0.0597935,-0.235996,1.44606,1.11777,-0.716722
11731,1.5523,0.824107,-0.622905,-0.417737,0.749823,-0.193964,-1.32003,-0.603491,-0.367238,-0.148873,0.627966,0.940177,0.914106,0.475724,-1.4393,-1.51992,0.445214,-0.0735898
11739,1.84915,1.93905,-0.629794,-0.847521,1.07369,0.230824,-0.532764,-0.462276,-0.368963,-0.518095,-0.359916,-0.108519,1.17722,1.58617,-0.327983,-0.873961,0.43306,-0.655925
11741,-1.22767,0.699564,0.0351567,-0.172756,-0.814585,0.016729,-0.518263,0.262352,-0.255103,0.203273,-0.0105919,-0.0822126,-0.552534,-1.76697,-2.93477,0.83194,1.0542,-0.958582
11742,2.5706,-0.720208,-0.740623,-0.701473,0.942198,0.587673,0.985873,-0.982463,-0.258553,1.33688,0.219442,0.225978,1.40164,2.30003,0.419471,1.00253,1.10684,1.41526
11743,0.968812,1.87144,-0.629794,-1.09681,2.06298,-0.839695,0.783696,-0.615606,-0.418993,0.131769,-0.170744,0.0836042,0.744242,1.35041,-1.23975,2.36725,-1.62246,-0.483996
11746,-0.991806,-1.1912,-0.51154,0.153608,-0.336269,3.75009,-0.70783,-0.678832,0.723059,-0.141044,1.62558,2.07134,-1.13958,-0.670633,1.17,0.571242,-1.2344,1.61555
11747,-0.0168847,0.812247,-0.0756723,-0.777536,0.886925,-0.625585,0.49199,-0.503921,-0.268904,0.0060221,0.644971,0.456663,0.393719,0.258137,-0.794946,-0.191601,0.841113,-0.814206
11748,0.09711,-0.874187,-0.288835,-0.0508079,1.05164,0.451423,-0.327225,-0.610306,-0.418993,1.01501,0.928517,1.09488,-0.183943,-0.345506,1.59569,0.125585,-1.71804,0.172635
11756,-0.94145,-0.697671,0.367644,0.0355688,-0.560425,0.873153,-1.61048,0.692434,-0.201623,-1.21729,-0.51222,-0.528386,-0.415827,-1.06032,-1.12648,-1.07867,0.381195,-0.35382
11758,-1.0623,0.496741,-1.62723,2.55815,-1.78631,-0.839695,-0.122947,0.477771,-0.0498097,1.12831,0.477963,-1.04474,-1.14296,-1.11806,-0.315876,1.54842,1.12796,-0.552202
11759,-0.66932,-0.562457,0.367644,0.533709,0.228284,-0.554215,-0.48884,0.0817625,-0.339636,-0.497624,1.11015,1.04452,-0.0302805,-0.821054,0.542711,0.115461,0.869326,-0.733211
11762,-0.237462,-0.968105,-0.408136,0.792621,0.237349,-0.268751,-0.420117,1.31636,-0.305133,-0.348672,0.815003,0.445781,-0.500858,-0.680781,-0.214287,-0.157482,0.754942,-0.600259
11763,-0.649319,-0.968105,-0.0756723,-0.340262,-1.27274,-0.839695,-2.07494,-0.510357,0.3418,-1.62255,-1.65345,-1.44891,0.323069,-0.711541,0.630663,-0.362194,-1.18717,0.713712
11765,-0.0723812,2.00665,-0.0756723,-0.759118,0.568862,0.302194,-0.0828057,-0.225277,-0.418993,0.481934,-0.466149,-0.250511,0.00459005,0.354457,1.10548,-0.669256,0.575514,0.2047
11766,-0.239997,0.113624,0.70013,-0.290976,0.326356,-0.0546409,0.0147098,-0.422145,-0.418993,-0.569129,-0.633075,-0.616392,0.615207,0.158163,-2.18171,-1.04455,0.791984,0.693703
11771,0.613121,-0.693033,-0.177471,-0.426313,-0.738361,0.666552,0.604427,-0.484613,-0.343086,0.58023,-0.312306,-0.208551,-0.147003,0.364569,-0.0076814,1.35971,-1.71554,-0.909568
11777,-1.13414,2.3447,0.589301,-0.625844,-2.51087,-0.911065,-2.69408,8.88519,1.51146,-0.70063,-1.93619,-2.21221,-2.42218,0.989487,-1.06902,2.12843,-1.28394,2.57105
11778,3.30445,-0.472311,-1.5164,-1.02527,0.76484,-0.625585,-0.507124,-0.168109,0.538468,0.445239,-0.393366,-0.382691,0.68192,2.0701,-1.36661,-0.771605,0.787349,0.178453
11781,4.26311,0.474204,-1.73806,-0.367076,0.950101,0.659043,-0.416965,-0.423281,-0.374139,0.138938,-0.745277,-0.71986,1.56161,2.66793,0.870561,-0.532781,1.00951,0.695186
11782,0.667384,-0.31456,0.256815,0.25341,0.241281,0.0880989,-0.408768,-0.209376,-0.418993,0.706731,1.21558,1.59615,0.923139,0.625721,-0.462511,-0.0892442,0.857287,1.80142
11784,-0.557201,-0.201877,1.36508,-1.02342,-0.468658,1.30136,0.255136,-0.515658,-0.344811,0.244686,-0.717791,-0.606121,0.0348179,-0.485503,-0.104663,0.320174,0.656186,0.193759
11785,-0.692139,0.203771,-0.518965,-0.874335,-1.28069,-0.696955,2.05224,2.67929,-0.155044,2.3038,-1.91216,-1.85561,-0.532903,0.345378,0.612772,1.3096,-1.62853,-0.819143
11789,-1.28851,-0.787817,1.8084,0.566964,-1.82149,-0.554215,1.14539,0.735972,-0.230951,2.02532,-0.920598,-1.13095,-1.57791,-1.85421,-0.36385,0.661354,0.871392,1.89984
11790,-0.339722,-0.584993,-0.740623,-0.829102,-0.246983,-0.911065,-0.19251,1.35762,-0.355162,0.934829,-0.579315,-0.50754,0.185453,-0.392393,0.080639,-1.41985,0.010789,1.71715
11791,-0.369865,0.519277,-0.962281,-0.512146,-0.49145,-0.340121,-0.445967,-0.48272,-0.418993,-0.992875,-0.212531,-0.12402,-0.0349743,-0.614409,0.496954,0.49076,0.946375,-0.993912
11792,-0.0535067,1.91651,-1.5164,-0.479579,0.0689253,0.302194,1.1147,0.319519,0.252092,0.977091,-0.155368,-0.156588,-0.0934614,0.0703494,1.51496,-0.430425,0.888714,0.0693333
11794,-0.199713,0.203771,0.0351567,-0.386363,0.0371883,-0.839695,1.08381,-0.048095,0.581597,1.16519,-0.959782,-0.935922,-0.449133,0.143235,0.0627343,-1.01044,0.422367,-0.0659504
11796,-0.968494,1.66862,0.0351567,0.650735,-1.36993,-0.839695,1.04661,0.374794,0.145133,1.00728,-0.948332,-0.836997,-1.28002,-0.580753,0.355862,0.695465,1.13929,1.30975
11797,-0.0597042,0.879852,-0.740623,0.407527,0.371987,2.94284,-0.646463,0.00528668,0.069226,-0.109725,1.36599,1.17506,0.959271,-0.706209,0.0974794,-0.0892442,0.54604,-0.366593
11798,0.232145,2.0968,-0.629794,0.0846736,-0.132467,0.444934,1.31814,-0.519444,-0.0791373,0.119222,1.16278,1.17567,0.466943,0.0228905,0.370423,-0.0551255,0.848942,-0.109278
11799,0.40788,0.790577,0.279204,0.0599583,-0.968434,-0.33462,-0.415703,0.221463,-0.11364,-1.01844,-1.72461,-1.66913,0.407496,1.03538,-0.0840856,-1.31093,0.567597,-0.0825838
11800,-0.342257,-0.855422,0.367644,-0.982857,0.0307938,-0.839695,1.584,0.465278,-0.418993,0.787292,0.0201939,-0.085687,-0.397054,0.0179454,0.654645,-0.191601,0.679441,-0.861909
11802,-0.832729,0.461805,0.0452342,0.478561,-1.28965,-0.193964,2.82501,0.020809,0.243467,1.0185,0.247423,0.370566,-1.03527,-0.758723,-0.14991,-0.182953,0.832027,-0.433804
11804,0.332997,-0.427238,-0.740623,0.591715,-0.362312,0.873153,0.322598,-0.502786,0.0899278,-0.292638,-0.302869,-0.511625,0.521141,0.235201,0.944215,0.456641,0.88444,-0.324362
11805,-0.234082,-0.742744,0.256815,0.0767487,-0.518666,0.444934,-0.168132,-0.699275,-0.360337,0.221291,-0.0463788,-0.1987,-0.14221,-0.232321,-0.115263,-1.07867,0.444985,-0.400822
11806,-1.17696,-0.404701,1.58674,-0.821141,-1.43024,-0.911065,-0.241899,1.53594,-0.267179,0.922943,-0.668394,-0.887395,-1.4727,-1.58676,0.977633,-0.669256,-1.01415,-0.281912
11809,3.00049,-1.05825,1.25425,-0.746235,3.60904,0.302194,0.13051,-0.890844,-0.418993,0.382507,1.42177,1.47531,1.65578,1.91078,0.684502,-0.873961,0.434584,-0.567993
11810,-0.578047,-0.562457,-0.0756723,-0.602576,0.272701,1.15862,-0.85032,-0.326361,-0.208524,-0.0835004,1.55626,1.29892,0.0442552,-0.811847,-0.022275,1.10488,1.02432,0.386407
11811,0.980925,-0.855422,-0.629794,-0.602938,1.46125,-0.696955,0.41423,-1.00366,-0.356887,0.998882,1.35193,1.28086,1.29239,0.487497,0.306825,-0.191601,0.631027,1.55455
11812,-0.0799872,0.000946531,0.478473,0.542285,-0.256825,0.230824,-0.929972,-0.6228,1.08707,-0.545074,-0.806791,0.0840622,0.538803,1.13483,0.665113,-0.0551255,0.827594,0.50734
11813,-0.122258,-0.353376,-0.84561,-0.421319,0.303368,-0.83935,0.104239,0.624665,0.50224,0.542402,0.409255,0.3556,0.275481,-0.144821,-0.532598,0.468399,0.69107,-0.630883
11816,0.98008,-0.968105,-0.29733,-0.673429,1.64534,0.016729,2.41456,-0.926432,-0.418993,1.13368,1.66252,1.65109,1.27023,0.857406,1.05285,-1.21514,-0.047895,-0.191017
11818,-0.339722,-1.35122,-0.186501,-0.369175,0.40016,0.944523,-0.0519117,0.60195,-0.237852,0.12092,0.680529,0.725298,0.593557,-0.635186,1.3941,0.286055,-1.65138,0.583853
11819,1.14657,0.361521,-0.740623,-0.669159,0.767413,0.230824,-0.576268,0.0264878,0.329724,-0.346785,0.406423,0.206048,0.155528,0.964318,0.621271,-0.0210139,0.58812,-0.0708217
11827,0.637181,-0.851541,-0.4002,-0.740409,0.100662,-0.193964,0.972632,-0.499,-0.418993,1.10133,0.72589,0.779018,0.828922,0.0855169,0.505234,0.948332,1.13593,-0.990342
11830,-0.0350771,-0.874187,-0.4002,0.619579,0.332406,1.7422,-0.0628401,-0.516415,0.390105,0.315341,0.133115,0.146372,0.974208,-0.0913097,-0.312552,-0.662886,-0.553493,0.439419
11831,-0.310424,1.15029,0.367644,-0.289854,1.27322,-0.839695,0.396156,-0.0886045,0.0899278,-0.275752,2.61544,2.48197,-0.712405,0.117181,1.63646,0.0472235,-1.57404,-0.627536
11832,1.75759,-0.787817,-1.29477,-0.456528,1.45386,-0.0546409,-1.47156,-0.863206,-0.0463594,-0.133214,0.630249,0.890543,1.40911,0.724902,-0.411878,0.934296,0.978831,-0.615444
11833,-0.636079,-0.449774,-0.0756723,2.7296,-0.800066,1.30136,-0.94048,2.26738,1.29064,0.277703,-0.240158,-0.339929,-1.16204,-0.828306,0.169133,1.5143,-1.65082,-0.543044
11834,0.566814,-0.472311,-0.186501,0.0677384,0.440758,-0.48286,-0.202598,-0.0980693,-0.187822,0.0617732,-0.153458,-0.147195,1.68777,0.580089,0.0903606,-1.01044,0.267859,-0.430704
11835,-0.6989,-0.787817,-0.29733,-0.871693,-0.5816,-0.696955,-0.690597,0.566362,2.70871,0.279966,-0.266373,-0.294113,-0.695599,-0.753907,-0.264646,0.593116,0.558157,-0.485398
11838,0.419481,-0.134268,0.367644,-0.934947,0.0696692,-0.0546409,-1.30364,-0.737513,-0.293056,-2.32977,-0.88211,-0.719516,0.643416,0.759998,0.270538,0.524879,0.803994,-0.180485
11839,-0.763693,1.06014,0.145986,1.61669,-0.813375,-0.554215,-0.238536,0.123029,0.212414,0.494198,-0.745901,-0.666217,-0.505652,-0.935476,0.0505733,0.320174,-1.67042,0.589699
11841,1.74999,0.451667,-0.408136,-0.0484558,0.0358456,-0.340121,-0.249255,-0.828376,-0.315483,0.896719,-0.963851,-0.79916,1.92208,1.72303,0.333281,0.593116,-1.70847,-0.188874
11843,0.717528,-0.855422,-0.629794,-0.987815,0.217359,-0.625585,0.216256,0.231686,-0.418993,-0.0251079,-0.151787,-0.189995,0.233142,0.797068,-0.00162865,0.286055,0.462389,-0.546996
11845,-1.08246,1.7917,-0.615946,2.15272,-0.806115,-0.766961,0.04077,-0.535723,-0.284431,-0.849111,-0.898556,-0.897092,-1.69938,-1.41857,0.142599,0.376926,0.875748,-1.19932
